,Price (in rupees),Carpet Area
72114,13043.0,2000.0
72115,5493.0,1420.0
72116,4100.0,860.0
72117,8621.0,1100.0
72118,5000.0,1204.0
72119,6071.0,1200.0
72120,0.0,1000.0
72121,10000.0,1479.0
72122,4972.0,905.0
72123,5962.0,1647.0
72124,5700.0,1900.0
72125,5000.0,1080.0
72126,5899.0,1094.0
72127,5360.0,653.0
72128,20000.0,500.0
72129,4900.0,2000.0
72130,5127.0,1580.0
72131,0.0,0.0
72132,0.0,550.0
72133,5353.0,2055.0
72134,5455.0,2200.0
72135,15645.0,3100.0
72136,7420.0,1086.0
72137,6131.0,1110.0
72138,11067.0,2250.0
72139,9843.0,2400.0
72140,4095.0,1050.0
72141,11633.0,1900.0
72142,5325.0,1183.0
72143,6861.0,1166.0
72144,5233.0,1720.0
72145,6486.0,1850.0
72146,7143.0,1400.0
72147,7774.0,1415.0
72148,6970.0,1980.0
72149,7000.0,2000.0
72150,7000.0,2000.0
72151,4918.0,840.0
72152,7784.0,835.0
72153,7138.0,1513.0
72154,8010.0,1623.0
72155,7958.0,1244.0
72156,7419.0,1550.0
72157,7879.0,1650.0
72158,7328.0,1351.0
72159,6500.0,1233.0
72160,6353.0,1530.0
72161,6500.0,1512.0
72162,7059.0,1530.0
72163,5899.0,1500.0
72164,5899.0,1800.0
72165,6481.0,1050.0
72166,5005.0,968.0
72167,10040.0,1245.0
72168,7625.0,2295.0
72169,6320.0,1250.0
72170,10500.0,2934.0
72171,11485.0,2438.0
72172,9598.0,3632.0
72173,9000.0,2700.0
72174,9000.0,2700.0
72175,9000.0,2700.0
72176,5619.0,1295.0
72177,5091.0,1100.0
72178,9000.0,2700.0
72179,9000.0,2700.0
72180,4373.0,1100.0
72181,4353.0,1185.0
72182,4352.0,1190.0
72183,4343.0,1235.0
72184,6977.0,860.0
72185,0.0,800.0
72186,4340.0,1250.0
72187,4326.0,1325.0
72188,4325.0,1331.0
72189,17202.0,8720.0
72190,4769.0,1300.0
72191,4800.0,803.0
72192,6400.0,1250.0
72193,5833.0,1800.0
72194,7273.0,820.0
72195,11086.0,3473.0
72196,10545.0,2000.0
72197,4700.0,850.0
72198,4323.0,1345.0
72199,4298.0,1514.0
72200,4279.0,1680.0
72201,4268.0,1785.0
72202,4256.0,1925.0
72203,9375.0,1300.0
72204,9255.0,1610.0
72205,0.0,1000.0
72206,5399.0,1665.0
72207,2719.0,1324.0
72208,11842.0,3500.0
72209,6000.0,1087.0
72210,6944.0,1000.0
72211,4800.0,1084.0
72212,4800.0,965.0
72213,7059.0,900.0
72214,3714.0,1050.0
72215,4839.0,900.0
72216,8750.0,2230.0
72217,5600.0,1900.0
72218,4800.0,1053.0
72219,0.0,1505.0
72220,10267.0,1970.0
72221,6506.0,1950.0
72222,8889.0,1500.0
72223,7612.0,1445.0
72224,11409.0,1490.0
72225,0.0,1565.0
72226,7812.0,1750.0
72227,9239.0,1560.0
72228,4706.0,510.0
72229,8077.0,2600.0
72230,11628.0,1505.0
72231,0.0,1400.0
72232,8571.0,1400.0
72233,3876.0,1290.0
72234,11611.0,2713.0
72235,10990.0,1716.0
72236,10990.0,1738.0
72237,10990.0,1820.0
72238,10990.0,1820.0
72239,10990.0,1738.0
72240,10990.0,1716.0
72241,10990.0,1531.0
72242,10990.0,1559.0
72243,0.0,980.0
72244,4735.0,1275.0
72245,4348.0,920.0
72246,8571.0,1750.0
72247,0.0,1250.0
72248,4254.0,1950.0
72249,4667.0,950.0
72250,0.0,1305.0
72251,0.0,1250.0
72252,4800.0,1308.0
72253,5977.0,1450.0
72254,5550.0,2144.0
72255,5235.0,2235.0
72256,4700.0,1150.0
72257,4800.0,809.0
72258,4800.0,1000.0
72259,5000.0,1275.0
72260,0.0,1017.0
72261,8792.0,1513.0
72262,4800.0,890.0
72263,4800.0,1639.0
72264,11860.0,2420.0
72265,6500.0,2018.0
72266,0.0,1704.0
72267,8736.0,894.0
72268,4685.0,1400.0
72269,7254.0,1930.0
72270,0.0,1290.0
72271,5462.0,1190.0
72272,0.0,1665.0
72273,5824.0,2232.0
72274,4550.0,1430.0
72275,4550.0,1480.0
72276,9913.0,1725.0
72277,6285.0,1164.0
72278,4700.0,1146.0
72279,5088.0,1140.0
72280,4762.0,1800.0
72281,5000.0,750.0
72282,4700.0,941.0
72283,6900.0,1313.0
72284,2662.0,1127.0
72285,6136.0,2200.0
72286,6694.0,1930.0
72287,6000.0,1608.0
72288,6533.0,1400.0
72289,0.0,1175.0
72290,8235.0,1600.0
72291,10606.0,1650.0
72292,9254.0,1413.0
72293,4762.0,1050.0
72294,6900.0,940.0
72295,4550.0,1393.0
72296,4700.0,1326.0
72297,4550.0,1510.0
72298,4550.0,1550.0
72299,4550.0,1580.0
72300,4550.0,1600.0
72301,4550.0,1680.0
72302,4550.0,1700.0
72303,4550.0,1740.0
72304,8000.0,4000.0
72305,0.0,1050.0
72306,5364.0,1000.0
72307,9254.0,1945.0
72308,6716.0,536.0
72309,4800.0,1533.0
72310,4800.0,1224.0
72311,7520.0,850.0
72312,5000.0,840.0
72313,8792.0,1513.0
72314,4800.0,1003.0
72315,5128.0,975.0
72316,4800.0,1092.0
72317,20639.0,4070.0
72318,4800.0,731.0
72319,9200.0,2200.0
72320,0.0,1650.0
72321,5250.0,1200.0
72322,4800.0,1040.0
72323,0.0,1100.0
72324,5493.0,1065.0
72325,5394.0,1817.0
72326,4800.0,904.0
72327,9579.0,1450.0
72328,10302.0,2815.0
72329,5714.0,875.0
72330,9414.0,1859.0
72331,5455.0,1650.0
72332,9000.0,2700.0
72333,9000.0,2700.0
72334,0.0,550.0
72335,7427.0,1700.0
72336,0.0,1050.0
72337,11294.0,2435.0
72338,4063.0,1083.0
72339,5061.0,1200.0
72340,5305.0,1310.0
72341,6000.0,1226.0
72342,6539.0,990.0
72343,11311.0,2785.0
72344,8985.0,1625.0
72345,10616.0,1460.0
72346,4325.0,1335.0
72347,5043.0,1150.0
72348,4781.0,982.0
72349,6128.0,1795.0
72350,6522.0,1100.0
72351,0.0,1200.0
72352,5482.0,1368.0
72353,8555.0,2630.0
72354,5455.0,1100.0
72355,5000.0,1140.0
72356,6341.0,1100.0
72357,0.0,3500.0
72358,5161.0,1350.0
72359,0.0,2350.0
72360,7512.0,1250.0
72361,11182.0,2835.0
72362,4550.0,1055.0
72363,12593.0,1700.0
72364,11646.0,3160.0
72365,10593.0,2000.0
72366,9398.0,1030.0
72367,0.0,900.0
72368,7512.0,1250.0
72369,0.0,1266.0
72370,10526.0,2200.0
72371,6737.0,1900.0
72372,0.0,1000.0
72373,9394.0,1650.0
72374,9620.0,2500.0
72375,0.0,1580.0
72376,7330.0,915.0
72377,7105.0,1200.0
72378,4483.0,1450.0
72379,0.0,900.0
72380,7317.0,1435.0
72381,6965.0,2010.0
72382,0.0,2948.0
72383,6125.0,1320.0
72384,7540.0,1260.0
72385,7540.0,1260.0
72386,6189.0,1955.0
72387,6122.0,1225.0
72388,5000.0,1520.0
72389,4825.0,1140.0
72390,9000.0,2311.0
72391,4914.0,1160.0
72392,5909.0,1000.0
72393,7258.0,600.0
72394,7234.0,1175.0
72395,4700.0,1000.0
72396,6923.0,1200.0
72397,5391.0,1150.0
72398,5014.0,1795.0
72399,5303.0,1188.0
72400,5752.0,1130.0
72401,0.0,1350.0
72402,6176.0,842.0
72403,5462.0,1190.0
72404,5000.0,750.0
72405,0.0,3000.0
72406,5895.0,1300.0
72407,10097.0,1238.0
72408,4550.0,1650.0
72409,5081.0,925.0
72410,8205.0,830.0
72411,11343.0,2010.0
72412,7930.0,1080.0
72413,3455.0,1100.0
72414,4797.0,1230.0
72415,4783.0,1150.0
72416,8317.0,167.0
72417,5194.0,272.0
72418,0.0,1530.0
72419,4324.0,1000.0
72420,5000.0,1200.0
72421,4676.0,1290.0
72422,3571.0,1050.0
72423,7436.0,878.0
72424,0.0,922.0
72425,23121.0,2595.0
72426,5698.0,1404.0
72427,7737.0,1034.0
72428,5000.0,1400.0
72429,5069.0,1085.0
72430,0.0,1330.0
72431,6737.0,1900.0
72432,9168.0,1527.0
72433,5000.0,1600.0
72434,0.0,896.0
72435,0.0,800.0
72436,10000.0,1200.0
72437,4765.0,1027.0
72438,7155.0,780.0
72439,11740.0,1750.0
72440,0.0,1200.0
72441,6429.0,1400.0
72442,0.0,980.0
72443,11810.0,2625.0
72444,12006.0,3165.0
72445,10000.0,900.0
72446,0.0,1190.0
72447,9600.0,2500.0
72448,0.0,1000.0
72449,7213.0,1016.0
72450,10007.0,2848.0
72451,6492.0,1525.0
72452,10482.0,2200.0
72453,4640.0,1250.0
72454,8500.0,1009.0
72455,5556.0,850.0
72456,6667.0,450.0
72457,4741.0,786.0
72458,5926.0,5400.0
72459,8808.0,1476.0
72460,5417.0,1200.0
72461,5000.0,1250.0
72462,0.0,1000.0
72463,7864.0,1000.0
72464,6696.0,1120.0
72465,11650.0,7725.0
72466,5200.0,1300.0
72467,5755.0,950.0
72468,10043.0,4700.0
72469,10707.0,4670.0
72470,11053.0,4750.0
72471,12766.0,4700.0
72472,5285.0,1230.0
72473,5366.0,1230.0
72474,7778.0,1800.0
72475,5652.0,1150.0
72476,0.0,1699.0
72477,5283.0,1325.0
72478,5540.0,1400.0
72479,5714.0,1400.0
72480,0.0,1310.0
72481,7358.0,2025.0
72482,7692.0,1950.0
72483,8148.0,2025.0
72484,9000.0,3800.0
72485,2500.0,2000.0
72486,8059.0,1365.0
72487,6070.0,1565.0
72488,3950.0,1190.0
72489,6000.0,1000.0
72490,4957.0,1614.0
72491,6250.0,2000.0
72492,6000.0,2300.0
72493,5211.0,1300.0
72494,4674.0,890.0
72495,6000.0,2350.0
72496,5213.0,950.0
72497,10896.0,1552.0
72498,0.0,1035.0
72499,3944.0,710.0
72500,5964.0,1660.0
72501,6239.0,1602.0
72502,5182.0,960.0
72503,10500.0,1590.0
72504,4667.0,900.0
72505,0.0,260.0
72506,10494.0,2300.0
72507,7851.0,1165.0
72508,10680.0,1700.0
72509,9519.0,2160.0
72510,11778.0,1950.0
72511,8000.0,1500.0
72512,0.0,1025.0
72513,5468.0,1500.0
72514,11691.0,1283.0
72515,7470.0,1650.0
72516,4655.0,1140.0
72517,7022.0,1661.0
72518,6969.0,1000.0
72519,8347.0,1210.0
72520,2857.0,980.0
72521,5861.0,1050.0
72522,5116.0,850.0
72523,3789.0,900.0
72524,0.0,1580.0
72525,6636.0,1900.0
72526,0.0,1275.0
72527,10000.0,1690.0
72528,3607.0,510.0
72529,12600.0,2500.0
72530,12500.0,1600.0
72531,4220.0,990.0
72532,10604.0,1900.0
72533,4375.0,1600.0
72534,4842.0,950.0
72535,5913.0,1150.0
72536,5783.0,1245.0
72537,6169.0,1702.0
72538,5556.0,1500.0
72539,7888.0,1141.0
72540,4095.0,1160.0
72541,0.0,1025.0
72542,0.0,1000.0
72543,4800.0,731.0
72544,4800.0,890.0
72545,11294.0,2435.0
72546,11485.0,2438.0
72547,9615.0,1560.0
72548,8807.0,1660.0
72549,6383.0,1880.0
72550,11800.0,1890.0
72551,4970.0,1106.0
72552,5461.0,1172.0
72553,7333.0,1320.0
72554,0.0,1850.0
72555,7625.0,2295.0
72556,6320.0,1250.0
72557,10500.0,2934.0
72558,4800.0,809.0
72559,4800.0,1639.0
72560,5305.0,1310.0
72561,6000.0,1226.0
72562,9951.0,2060.0
72563,0.0,1210.0
72564,6933.0,750.0
72565,9500.0,2000.0
72566,5195.0,730.0
72567,6496.0,1384.0
72568,8519.0,1350.0
72569,4999.0,1824.0
72570,4999.0,2420.0
72571,0.0,1000.0
72572,5571.0,1275.0
72573,0.0,1135.0
72574,4600.0,500.0
72575,4925.0,1620.0
72576,0.0,1125.0
72577,6179.0,1230.0
72578,11823.0,3045.0
72579,5469.0,640.0
72580,8276.0,3625.0
72581,5053.0,950.0
72582,8481.0,1600.0
72583,4157.0,1275.0
72584,9408.0,1435.0
72585,9408.0,1435.0
72586,9408.0,1435.0
72587,12778.0,3456.0
72588,8112.0,2960.0
72589,7146.0,2169.0
72590,5245.0,1008.0
72591,3333.0,300.0
72592,5000.0,1275.0
72593,5763.0,1180.0
72594,5800.0,1450.0
72595,5996.0,1100.0
72596,9412.0,2125.0
72597,4908.0,815.0
72598,6667.0,1080.0
72599,4956.0,1000.0
72600,0.0,200.0
72601,8333.0,1800.0
72602,11194.0,2680.0
72603,9375.0,900.0
72604,7752.0,1290.0
72605,4701.0,1070.0
72606,4902.0,1530.0
72607,6500.0,1000.0
72608,6500.0,1000.0
72609,0.0,1875.0
72610,0.0,900.0
72611,0.0,1160.0
72612,4604.0,1483.0
72613,7692.0,1450.0
72614,7036.0,1140.0
72615,6364.0,890.0
72616,6684.0,1870.0
72617,4802.0,1700.0
72618,0.0,1250.0
72619,7143.0,1050.0
72620,5833.0,1150.0
72621,10417.0,2400.0
72622,4857.0,700.0
72623,11051.0,1900.0
72624,5229.0,100.0
72625,5455.0,1100.0
72626,9000.0,2500.0
72627,4967.0,1250.0
72628,8303.0,2670.0
72629,9296.0,1775.0
72630,13793.0,580.0
72631,0.0,1050.0
72632,9706.0,1700.0
72633,4500.0,1213.0
72634,0.0,1100.0
72635,5900.0,1230.0
72636,7284.0,1600.0
72637,9753.0,1538.0
72638,8889.0,1350.0
72639,5625.0,1600.0
72640,0.0,1600.0
72641,8837.0,1075.0
72642,0.0,1000.0
72643,4960.0,1250.0
72644,7658.0,1110.0
72645,0.0,1360.0
72646,6349.0,3150.0
72647,9456.0,1745.0
72648,4091.0,1000.0
72649,16502.0,3300.0
72650,12500.0,2320.0
72651,4997.0,1501.0
72652,5199.0,1330.0
72653,5451.0,1596.0
72654,6017.0,1155.0
72655,0.0,675.0
72656,0.0,1050.0
72657,9600.0,1650.0
72658,4432.0,820.0
72659,5693.0,1000.0
72660,9514.0,2365.0
72661,0.0,1395.0
72662,9286.0,1400.0
72663,5333.0,1500.0
72664,6519.0,1350.0
72665,6250.0,1600.0
72666,4865.0,925.0
72667,6991.0,1130.0
72668,6846.0,1300.0
72669,9465.0,1215.0
72670,5195.0,770.0
72671,5615.0,728.0
72672,0.0,860.0
72673,0.0,0.0
72674,10982.0,1900.0
72675,4674.0,920.0
72676,4286.0,900.0
72677,5189.0,1060.0
72678,5955.0,1067.0
72679,9239.0,1840.0
72680,0.0,1071.0
72681,10080.0,1865.0
72682,8625.0,3710.0
72683,7761.0,950.0
72684,0.0,1186.0
72685,11719.0,1280.0
72686,0.0,850.0
72687,6700.0,1000.0
72688,8375.0,1194.0
72689,10526.0,1400.0
72690,0.0,1850.0
72691,11056.0,3600.0
72692,5764.0,850.0
72693,0.0,1825.0
72694,9091.0,1050.0
72695,5455.0,1100.0
72696,11905.0,2100.0
72697,0.0,1000.0
72698,5833.0,1150.0
72699,2800.0,2500.0
72700,4587.0,1400.0
72701,4587.0,1350.0
72702,9496.0,1685.0
72703,9436.0,1685.0
72704,5074.0,1143.0
72705,0.0,845.0
72706,0.0,3200.0
72707,6500.0,1000.0
72708,0.0,1400.0
72709,6205.0,1610.0
72710,5760.0,1627.0
72711,4091.0,1000.0
72712,5805.0,2030.0
72713,10301.0,1893.0
72714,6142.0,1100.0
72715,0.0,65.0
72716,4261.0,1050.0
72717,6944.0,1220.0
72718,0.0,850.0
72719,5189.0,1060.0
72720,15000.0,5600.0
72721,0.0,1585.0
72722,3778.0,1125.0
72723,0.0,830.0
72724,4808.0,1560.0
72725,6488.0,910.0
72726,4259.0,1080.0
72727,6667.0,30000.0
72728,5651.0,1340.0
72729,6323.0,1550.0
72730,10492.0,2600.0
72731,5691.0,1230.0
72732,9408.0,1435.0
72733,4145.0,965.0
72734,10990.0,1895.0
72735,0.0,1115.0
72736,10990.0,1630.0
72737,10990.0,1518.0
72738,10990.0,1895.0
72739,10990.0,1890.0
72740,10990.0,1890.0
72741,10990.0,2100.0
72742,0.0,1159.0
72743,4167.0,1176.0
72744,0.0,852.0
72745,9000.0,2630.0
72746,6579.0,3200.0
72747,4000.0,653.0
72748,0.0,3180.0
72749,0.0,1665.0
72750,6940.0,1865.0
72751,6640.0,1100.0
72752,6190.0,1050.0
72753,5619.0,1050.0
72754,17351.0,2680.0
72755,10522.0,962.0
72756,8285.0,1388.0
72757,5691.0,1230.0
72758,14458.0,1245.0
72759,4695.0,800.0
72760,5376.0,930.0
72761,9938.0,2415.0
72762,10352.0,2415.0
72763,10361.0,2413.0
72764,3680.0,1250.0
72765,5579.0,1165.0
72766,5837.0,1165.0
72767,5794.0,1260.0
72768,6667.0,450.0
72769,5000.0,1080.0
72770,4029.0,1117.0
72771,7143.0,1500.0
72772,13808.0,2419.0
72773,5000.0,800.0
72774,5000.0,1100.0
72775,0.0,1350.0
72776,0.0,1280.0
72777,0.0,1900.0
72778,5231.0,1340.0
72779,10477.0,1000.0
72780,10949.0,2000.0
72781,7000.0,1995.0
72782,4889.0,1935.0
72783,7250.0,1600.0
72784,7689.0,1990.0
72785,10169.0,1475.0
72786,7500.0,1200.0
72787,5500.0,2048.0
72788,6667.0,1125.0
72789,6860.0,1110.0
72790,8562.0,1450.0
72791,6207.0,1150.0
72792,0.0,1190.0
72793,8027.0,1495.0
72794,6154.0,2600.0
72795,6111.0,900.0
72796,6335.0,1700.0
72797,9130.0,3500.0
72798,7264.0,1400.0
72799,13985.0,3325.0
72800,11806.0,2545.0
72801,7778.0,1600.0
72802,6233.0,1845.0
72803,7418.0,1685.0
72804,8537.0,2050.0
72805,3601.0,1680.0
72806,3601.0,1680.0
72807,6452.0,1550.0
72808,5500.0,900.0
72809,10010.0,2048.0
72810,8780.0,2000.0
72811,11647.0,3005.0
72812,10312.0,3200.0
72813,5332.0,1463.0
72814,6044.0,1125.0
72815,6341.0,1230.0
72816,0.0,1195.0
72817,4915.0,1475.0
72818,4800.0,1250.0
72819,0.0,850.0
72820,8649.0,1850.0
72821,6310.0,840.0
72822,5238.0,1050.0
72823,6875.0,960.0
72824,5446.0,1850.0
72825,8056.0,1580.0
72826,8974.0,1560.0
72827,9412.0,2125.0
72828,11765.0,3600.0
72829,8725.0,1490.0
72830,12601.0,6666.0
72831,6383.0,900.0
72832,4899.0,1225.0
72833,4899.0,1685.0
72834,5672.0,1005.0
72835,5556.0,900.0
72836,4822.0,1825.0
72837,5000.0,550.0
72838,0.0,540.0
72839,8889.0,1575.0
72840,11409.0,1490.0
72841,5648.0,1050.0
72842,21137.0,3430.0
72843,4800.0,1100.0
72844,6047.0,1290.0
72845,4092.0,1122.0
72846,8333.0,1200.0
72847,0.0,2040.0
72848,6880.0,900.0
72849,0.0,1150.0
72850,5495.0,1100.0
72851,5200.0,1250.0
72852,8621.0,1450.0
72853,11071.0,2800.0
72854,0.0,1550.0
72855,3855.0,1245.0
72856,7500.0,1250.0
72857,5000.0,1248.0
72858,10067.0,1900.0
72859,4667.0,750.0
72860,7273.0,1555.0
72861,11053.0,1350.0
72862,6058.0,1220.0
72863,4848.0,1650.0
72864,5000.0,1100.0
72865,0.0,1150.0
72866,8596.0,1483.0
72867,4950.0,1000.0
72868,0.0,1400.0
72869,5072.0,1183.0
72870,9141.0,1705.0
72871,7273.0,1100.0
72872,9571.0,3030.0
72873,4000.0,718.0
72874,4000.0,730.0
72875,8879.0,1070.0
72876,5156.0,1025.0
72877,5333.0,1125.0
72878,10990.0,1900.0
72879,11008.0,1717.0
72880,4878.0,1230.0
72881,5172.0,1450.0
72882,5152.0,1135.0
72883,12752.0,1490.0
72884,10990.0,1283.0
72885,5238.0,1055.0
72886,4348.0,1150.0
72887,5500.0,1600.0
72888,5470.0,1170.0
72889,9701.0,1742.0
72890,10046.0,1742.0
72891,4912.0,1200.0
72892,10534.0,2848.0
72893,9828.0,4070.0
72894,9339.0,4069.0
72895,4568.0,1642.0
72896,0.0,1060.0
72897,7663.0,1305.0
72898,6296.0,1205.0
72899,5882.0,1020.0
72900,12573.0,3420.0
72901,7487.0,1576.0
72902,5901.0,1685.0
72903,4803.0,837.0
72904,3750.0,1600.0
72905,5217.0,1050.0
72906,8304.0,1445.0
72907,5500.0,900.0
72908,4952.0,1050.0
72909,10515.0,2000.0
72910,6957.0,1025.0
72911,0.0,1370.0
72912,5574.0,1220.0
72913,4321.0,486.0
72914,7000.0,1350.0
72915,4167.0,4000.0
72916,4000.0,1050.0
72917,11265.0,1376.0
72918,9719.0,2346.0
72919,0.0,1060.0
72920,5650.0,1275.0
72921,0.0,1140.0
72922,7500.0,2200.0
72923,8937.0,1513.0
72924,8760.0,3710.0
72925,0.0,945.0
72926,4909.0,1100.0
72927,7808.0,1601.0
72928,4897.0,919.0
72929,7556.0,1125.0
72930,5417.0,1200.0
72931,5093.0,1080.0
72932,17241.0,8700.0
72933,5123.0,1015.0
72934,4844.0,1920.0
72935,6500.0,1750.0
72936,8367.0,1255.0
72937,8367.0,1255.0
72938,8299.0,2410.0
72939,6413.0,800.0
72940,8581.0,1200.0
72941,4772.0,1000.0
72942,9836.0,1830.0
72943,11056.0,3600.0
72944,24277.0,2595.0
72945,4651.0,688.0
72946,11056.0,3600.0
72947,6522.0,1840.0
72948,6087.0,1150.0
72949,0.0,1136.0
72950,5400.0,1000.0
72951,6004.0,1700.0
72952,5566.0,1602.0
72953,5846.0,1590.0
72954,4167.0,1200.0
72955,6173.0,1100.0
72956,5389.0,965.0
72957,6029.0,1891.0
72958,33882.0,1700.0
72959,4000.0,1195.0
72960,0.0,770.0
72961,11056.0,3600.0
72962,0.0,950.0
72963,4828.0,960.0
72964,0.0,1175.0
72965,6931.0,1700.0
72966,8999.0,1323.0
72967,0.0,956.0
72968,0.0,900.0
72969,5843.0,233.0
72970,4800.0,1250.0
72971,4772.0,1000.0
72972,9836.0,1830.0
72973,11056.0,3600.0
72974,24277.0,2595.0
72975,4651.0,688.0
72976,11056.0,3600.0
72977,6522.0,1840.0
72978,6087.0,1150.0
72979,0.0,1136.0
72980,5400.0,1000.0
72981,6004.0,1700.0
72982,5566.0,1602.0
72983,5846.0,1590.0
72984,4167.0,1200.0
72985,6173.0,1100.0
72986,5389.0,965.0
72987,6029.0,1891.0
72988,33882.0,1700.0
72989,4000.0,1195.0
72990,0.0,770.0
72991,11056.0,3600.0
72992,0.0,950.0
72993,4828.0,960.0
72994,0.0,1175.0
72995,6931.0,1700.0
72996,8999.0,1323.0
72997,0.0,956.0
72998,0.0,900.0
72999,5843.0,233.0
73000,4800.0,1250.0
73001,4772.0,1000.0
73002,9836.0,1830.0
73003,11056.0,3600.0
73004,24277.0,2595.0
73005,4651.0,688.0
73006,11056.0,3600.0
73007,6522.0,1840.0
73008,6087.0,1150.0
73009,0.0,1136.0
73010,5400.0,1000.0
73011,6004.0,1700.0
73012,5566.0,1602.0
73013,5846.0,1590.0
73014,4167.0,1200.0
73015,6173.0,1100.0
73016,5389.0,965.0
73017,6029.0,1891.0
73018,33882.0,1700.0
73019,4000.0,1195.0
73020,0.0,770.0
73021,11056.0,3600.0
73022,0.0,950.0
73023,4828.0,960.0
73024,0.0,1175.0
73025,6931.0,1700.0
73026,8999.0,1323.0
73027,0.0,956.0
73028,0.0,900.0
73029,5843.0,233.0
73030,4800.0,1250.0
73031,4772.0,1000.0
73032,9836.0,1830.0
73033,11056.0,3600.0
73034,24277.0,2595.0
73035,4651.0,688.0
73036,11056.0,3600.0
73037,6522.0,1840.0
73038,6087.0,1150.0
73039,0.0,1136.0
73040,5400.0,1000.0
73041,6004.0,1700.0
73042,5566.0,1602.0
73043,5846.0,1590.0
73044,4167.0,1200.0
73045,6173.0,1100.0
73046,5389.0,965.0
73047,6029.0,1891.0
73048,33882.0,1700.0
73049,4000.0,1195.0
73050,0.0,770.0
73051,11056.0,3600.0
73052,0.0,950.0
73053,4828.0,960.0
73054,0.0,1175.0
73055,6931.0,1700.0
73056,8999.0,1323.0
73057,0.0,956.0
73058,0.0,900.0
73059,5843.0,233.0
73060,4800.0,1250.0
73061,4772.0,1000.0
73062,9836.0,1830.0
73063,11056.0,3600.0
73064,24277.0,2595.0
73065,4651.0,688.0
73066,11056.0,3600.0
73067,6522.0,1840.0
73068,6087.0,1150.0
73069,0.0,1136.0
73070,5400.0,1000.0
73071,6004.0,1700.0
73072,5566.0,1602.0
73073,5846.0,1590.0
73074,4167.0,1200.0
73075,6173.0,1100.0
73076,5389.0,965.0
73077,6029.0,1891.0
73078,33882.0,1700.0
73079,4000.0,1195.0
73080,0.0,770.0
73081,11056.0,3600.0
73082,0.0,950.0
73083,4828.0,960.0
73084,0.0,1175.0
73085,6931.0,1700.0
73086,8999.0,1323.0
73087,0.0,956.0
73088,0.0,900.0
73089,5843.0,233.0
73090,4800.0,1250.0
73091,4772.0,1000.0
73092,9836.0,1830.0
73093,11056.0,3600.0
73094,24277.0,2595.0
73095,4651.0,688.0
73096,11056.0,3600.0
73097,6522.0,1840.0
73098,6087.0,1150.0
73099,0.0,1136.0
73100,5400.0,1000.0
73101,6004.0,1700.0
73102,5566.0,1602.0
73103,5846.0,1590.0
73104,4167.0,1200.0
73105,6173.0,1100.0
73106,5389.0,965.0
73107,6029.0,1891.0
73108,33882.0,1700.0
73109,4000.0,1195.0
73110,0.0,770.0
73111,11056.0,3600.0
73112,0.0,950.0
73113,4828.0,960.0
73114,0.0,1175.0
73115,6931.0,1700.0
73116,8999.0,1323.0
73117,0.0,956.0
73118,0.0,900.0
73119,5843.0,233.0
73120,4800.0,1250.0
73121,4772.0,1000.0
73122,9836.0,1830.0
73123,11056.0,3600.0
73124,24277.0,2595.0
73125,4651.0,688.0
73126,11056.0,3600.0
73127,6522.0,1840.0
73128,6087.0,1150.0
73129,0.0,1136.0
73130,5400.0,1000.0
73131,6004.0,1700.0
73132,5566.0,1602.0
73133,5846.0,1590.0
73134,4167.0,1200.0
73135,6173.0,1100.0
73136,5389.0,965.0
73137,6029.0,1891.0
73138,33882.0,1700.0
73139,4000.0,1195.0
73140,0.0,770.0
73141,11056.0,3600.0
73142,0.0,950.0
73143,4828.0,960.0
73144,0.0,1175.0
73145,6931.0,1700.0
73146,8999.0,1323.0
73147,0.0,956.0
73148,0.0,900.0
73149,5843.0,233.0
73150,4800.0,1250.0
73151,4772.0,1000.0
73152,9836.0,1830.0
73153,11056.0,3600.0
73154,24277.0,2595.0
73155,4651.0,688.0
73156,11056.0,3600.0
73157,6522.0,1840.0
73158,6087.0,1150.0
73159,0.0,1136.0
73160,5400.0,1000.0
73161,6004.0,1700.0
73162,5566.0,1602.0
73163,5846.0,1590.0
73164,4167.0,1200.0
73165,6173.0,1100.0
73166,5389.0,965.0
73167,6029.0,1891.0
73168,33882.0,1700.0
73169,4000.0,1195.0
73170,0.0,770.0
73171,11056.0,3600.0
73172,0.0,950.0
73173,4828.0,960.0
73174,0.0,1175.0
73175,6931.0,1700.0
73176,8999.0,1323.0
73177,0.0,956.0
73178,0.0,900.0
73179,5843.0,233.0
73180,4800.0,1250.0
73181,4772.0,1000.0
73182,9836.0,1830.0
73183,11056.0,3600.0
73184,24277.0,2595.0
73185,4651.0,688.0
73186,11056.0,3600.0
73187,6522.0,1840.0
73188,6087.0,1150.0
73189,0.0,1136.0
73190,5400.0,1000.0
73191,6004.0,1700.0
73192,5566.0,1602.0
73193,5846.0,1590.0
73194,4167.0,1200.0
73195,6173.0,1100.0
73196,5389.0,965.0
73197,6029.0,1891.0
73198,33882.0,1700.0
73199,4000.0,1195.0
73200,0.0,770.0
73201,11056.0,3600.0
73202,0.0,950.0
73203,4828.0,960.0
73204,0.0,1175.0
73205,6931.0,1700.0
73206,8999.0,1323.0
73207,0.0,956.0
73208,0.0,900.0
73209,5843.0,233.0
73210,4800.0,1250.0
73211,4772.0,1000.0
73212,9836.0,1830.0
73213,11056.0,3600.0
73214,24277.0,2595.0
73215,4651.0,688.0
73216,11056.0,3600.0
